Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
187,N0TYZ,146.910000,split,146.310000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,St. Louis County Skywarn - Wx net (Backup),,,,
188,K0DO VHF,147.360000,split,147.960000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,St. Louis County Skywarn (Primary),,,,
189,SLCSW SecB,147.390000,split,147.990000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Secondary B,,,,
190,SLCSW Tac A,147.540000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Tactical A,,,,
191,SLCSW Tac B,146.460000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Tactical B,,,,
192,SLCSW Tac C,146.430000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Tactical C,,,,
193,SLCSW Tac D,146.490000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Tactical D,,,,
194,SLCSW Tac E,147.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,North - Tactical E,,,,
195,SLCSW Tac F,147.480000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,West - Tactical F,,,,
196,SLCSW Tac G,147.420000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Central - Tactical G,,,,
197,SLCSW Tac H,147.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,South - Tactical H,,,,
198,SLCSW Tac I,146.580000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Other - Tactical I,,,,
199,SLCSW Tac J,146.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Other - Tactical J,,,,
200,W0SRC UHF,442.100000,split,447.100000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Miscellaneous / ARES - Backup,,,,
201,SLCSW Sec-A,446.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Secondary A,,,,
202,SLCSW Sec-B,446.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Countywide Secondary B,,,,
203,SLCSW 220-A,223.420000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,220 Countywide Secondary A,,,,
204,SLCSW 220-B,223.620000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,220 Countywide Secondary B,,,,
205,SLCSW 220-C,224.980000,split,223.380000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Red Cross / 220 Countywide Secondary C (if no Repeater available),,,,
206,N0TYZ Sec C,146.910000,split,146.310000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Secondary C / Metro Skywarn (WB0AAF),,,,
207,W0SRC 146.97,146.970000,split,146.370000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Secondary D (or 141.3 PL?),,,,
208,145.33 141.3,145.330000,split,144.730000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,SKYWARN {Link to} National Weather Service - St Louis,,,,
209,W0SRC IRLP,146.850000,split,146.250000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,ARES / Echolink and IRLP nodes,,,,
210,N0TYZ,146.910000,split,146.310000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater / ARES Alternate,,,,
212,W0FF,146.970000,split,146.370000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (also Fusion/WiresX),,,,
213,W0SRC 224,224.520000,,0.600000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater,,,,
214,KB0MWG,442.100000,split,447.100000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater,,,,
215,W0SRC 443,443.075000,split,448.075000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (also Fusion/WiresX),,,,
216,WA0WKI,147.000000,,0.600000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"St. Louis Community College, Florissant Valley",,,,
217,443475 77.0,443.475000,split,448.475000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (Linked with 444.25 Gillespie and others),,,,
218,KA0ATT,147.150000,split,147.750000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (Wide Area Coverage),,,,
219,ERC 146.75 STL,146.760000,split,146.160000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,Egyptian Radio Club (KDNL Tower St Louis),,,,
220,CAP148.125 173.8,148.125000,split,143.550000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Civil Air Patrol,,,,
221,CAP 148.125 C6A,148.125000,split,143.550000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Civil Air Patrol,,,,
222,WB0QXW 145.21,145.210000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (St. Louis City),,,,
223,WB0QXW 444.15,444.150000,split,449.150000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (St. Louis City),,,,
224,KA0YXU,145.350000,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Repeater (Ladue),,,,
225,CCE Fire Central,154.220000,,0.600000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: Tone-Outs - Central (Simulcast on SLATER),,,,
226,Central Fire H2H,460.600000,split,465.600000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: House-to-House (repeats 154.325),,,,
227,CCE Fire North,154.325000,,0.600000,TSQL,210.7,210.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: Tone-Outs - North (Simulcast on SLATER),,,,
228,CCE Fire South,154.160000,,0.600000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: Tone-Outs - South (Simulcast on SLATER),,,,
229,ECDC Fire B/U,151.055000,,0.600000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,50W,Fire/EMS: Backup (simulcast on SLATER TG 54701),,,,
230,ECDC Interop,155.790000,,0.600000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Interop [Expired 3/25],,,,
231,STL Tower-S,118.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - South,,,,
232,STL ClrncDel,119.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Clearance Delivery,,,,
233,STL Meter-E,127.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Metering - East,,,,
234,STL Ground-O,121.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground - Outbound,,,,
235,STL Ground-I,121.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground - Inbound,,,,
236,STL Tower-N,120.050000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - North,,,,
237,STL ATIS,125.025000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Automatic Terminal Information Service (ATIS),,,,
238,STL Tower-W,132.475000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - West,,,,
239,STL Ground-W,118.925000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground - West,,,,
240,STL Meter-W,121.075000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Metering - West,,,,
241,Allied Fueling S,154.515000,,0.600000,TSQL,74.4,74.4,023,NN,023,Tone->Tone,NFM,5.00,,50W,Allied Aviation: Fueling Services,,,,
242,Huntleigh STL,464.500000,,0.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Huntleigh (Wheelchairs),,,,
243,ArprtTermSrv,464.425000,split,469.425000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Airport Terminal Services,,,,
244,De-Ice Truck STL,131.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,De-Ice Trucks,,,,
246,STL AA Ops 1,463.637500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
247,STL AA Ops 2,453.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations/Maintenance (High Power),,,,
252,STL App-N,132.125000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,North Feeder (Initial Approach),,,,
253,STL Final-N,124.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,North Final,,,,
254,STL Final-S,126.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,South Final,,,,
255,CPS Arr/Dep,123.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,App/Dep (Low East Sector),,,,
256,ALN Arr/Dep,124.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,App/Dep (Low North Sector),,,,
257,SUS Arr/Dep,126.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,App/Dep (Low West Sector),,,,
258,STL Dep-S,128.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,South Departures,,,,
259,STL Dep-N,119.150000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,North Departures,,,,
260,STL App-S,121.025000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,South Feeder (Initial Approach) effective 5 May,,,,
261,STL Approach**,125.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Approach (1/3/19),,,,
262,Enterprise RAC 3,456.612500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Enterprise Rent-A-Car: Ops/Shuttle,,,,
263,Enterprise RAC 2,452.787500,split,457.787500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Enterprise Rent-A-Car: Ops/Shuttle,,,,
264,Enterprise RAC 1,452.087500,split,457.087500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Enterprise Rent-A-Car: Ops/Shuttle,,,,
265,CentralParking A,461.100000,split,466.100000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Central Parking,,,,
266,CentralParking B,460.887500,split,465.887500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Central Parking (Phone Patch),,,,
267,Hertz RAC 1,464.675000,split,469.675000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,NFM,5.00,,50W,Hertz: Car Rental Ops / Shuttles,,,,
268,Parking Spot A1,464.150000,split,469.150000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Transit Ops,,,,
269,Parking Spot B1,452.675000,split,457.675000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Ops,,,,
270,Parking Spot C1,461.350000,split,466.350000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Shuttle,,,,
271,EZ Park St Ann,461.500000,split,466.500000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,EZ Park (St. Ann),,,,
272,Avis Rental 20,451.912500,split,456.912500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Avis Budget,,,,
273,Avis Rental 30,452.487500,split,457.487500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Avis Budget,,,,
274,Avis Rental 10,451.912500,split,456.912500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Avis Budget,,,,
275,Parking Spot D1,464.625000,split,469.625000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Ops (not CC11),,,,
276,Parking Spot B2,452.675000,split,457.675000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Ops,,,,
277,Parking Spot D2,464.625000,split,469.625000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,The Parking Spot: Ops (not CC11),,,,
278,STL TSA Chkpnt A,164.787500,,0.600000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Checkpoint A,,,,
279,STL TSA 1691625,169.162500,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
280,STL TSA 17215 N1,172.150000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Operations,,,,
281,STL TSA 17215 N4,172.150000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Operations,,,,
282,STL TSA 17215 PL,172.150000,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
284,Boeing FT 1,123.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
285,Boeing FT 6,382.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
286,Boeing FT 2,275.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
287,Boeing FT 3,314.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
288,Boeing FT 4,361.400000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
289,Boeing FT 5,373.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test: Air-to-Ground,,,,
290,Boeing FT 7,326.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Flight Test (simulcast of TRS TG42160),,,,
291,Midcoast StL,467.850000,,0.600000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Midcoast Aviation: Portables,,,,
292,Servisair Ops,451.300000,split,456.300000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,50W,Operations (LP R),,,,
293,STL ContUHF,460.750000,split,465.750000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Continental,,,,
294, STL Cont Op,129.925000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Continental: Dispatch/Operations,,,,
295,DeltaGrndOps,460.825000,split,465.825000,DTCS,88.5,88.5,115,NN,115,Tone->Tone,FM,5.00,,50W,Operations,,,,
296,Delta AirOps,129.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Operations,,,,
297,AA 460.7**,460.700000,split,465.700000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,American Airlines (was US Airways-in use),,,,
298,AA RampCtl W,129.775000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,American: Ramp Control - West (Concourse C Odd Gates),,,,
299,AA Ops,129.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,American: Operations,,,,
300,AA RampCtl E,130.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,American: Ramp Control - East (Concourse C Even Gates),,,,
301,TS Waterski1,131.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Trans States (""Waterski"") - Operations",,,,
302,TS Waterski2,131.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Trans States (""Waterski"")",,,,
303,AA Rmp/Bag2,460.800000,split,465.800000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations,,,,
304,AA Rmp/Bag3,460.750000,split,466.750000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations,,,,
305,AA Rmp/Bag4,460.850000,split,465.850000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations,,,,
306,AA Rmp/Bag5,460.967500,split,465.967500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations (possible low power repeater),,,,
307,AA Rmp/Bag7,460.912500,split,465.912500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations (possible low power repeater),,,,
308,AA Rmp/Bag8,460.937500,split,465.937500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations (possible low power repeater),,,,
309,AA Rmp/Bag9,460.987500,split,465.987500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ramps/Baggage Operations (possible low power repeater),,,,
310,AA Ops TG 9 Enc,460.875000,split,465.875000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
311,DHL,130.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,DHL,,,,
312,Front Air,460.887500,split,465.887500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Frontier Airlines,,,,
313,Chaut Air 2,460.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Chautauqua Airlines,,,,
314,Chaut Air 3,460.875000,,0.600000,DTCS,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Chautauqua Airlines,,,,
315,FedEx Ops,461.112500,split,466.112500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,FedEx,,,,
316,AirTran,464.612500,split,469.612500,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,50W,AirTran Airways,,,,
317,Frontier Air,460.887500,split,465.887500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
318,4633625 D331,463.362500,split,468.362500,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,airlines - loading (giving passenger weights),,,,
319,United DMR A,464.525000,split,469.525000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,United Airlines: Gate / Ramp Ops,,,,
320,Cape Air,467.732500,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Cape Air: Ops,,,,
321,SFS STL AIRNC,131.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Signature Flight Services: AIRNC,,,,
322,ARINC SF RADIO,129.450000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,ARINC San Francisco Radio,,,,
323,SWA Air,130.125000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Southwest,,,,
324,SWA Ops 1,461.475000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
325,SWA Ops 2,461.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
326,SWA Ops 3,461.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
327,SWA Ops 4,461.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
328,SWA Ops 5,462.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
329,ANG Ops A2G,297.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Operations: Air-to-Ground,,,,
330,ANG A2A-1,240.150000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tac: Air-to-Air 1,,,,
331,ANG A2A-2,299.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tac: Air-to-Air 2,,,,
332,ANG Flghtln,148.075000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Flightline (Repeater),,,,
333,ANG Air2Air,228.450000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Air-to-Air,,,,
334,STL Dep-S,307.050000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL South Departures,,,,
335,STL Dep-N,335.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL North Departures,,,,
336,STL Final-N,270.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL North Final Approach,,,,
337,STL App-S,338.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL South Feeder (Initial Approach),,,,
338,STL App-N,360.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL North Feeder (Initial Approach),,,,
339,STL Final-S,379.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL South Final Approach,,,,
340,STL Twr-S,257.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - South,,,,
341,STL Twr-N,284.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - North,,,,
342,STL Twr-W,239.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower - West,,,,
343,STL Gnd,348.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground Control,,,,
344,STL Gnd,306.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground Control,,,,
345,STL Gnd,360.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground Control,,,,
346,CPS Arr/Dep,371.875000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL App/Dep (Low East Sector),,,,
347,ALN App/Dep,353.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL App/Dep (Low North Sector),,,,
348,SUS App/Dep,254.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,STL App/Dep (Low West Sector),,,,
349,STL ATIS UHF,379.925000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Automatic Terminal Information Service (ATIS),,,,
350,STL ClearUHF,363.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Clearance Delivery,,,,
351,STL GrndWUHF,227.125000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground Control - West,,,,
352,WIL 92.3FM,455.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,WIL 92.3 FM: Remote (KS3387),,,,
353,KSHE (Crestw,450.387500,,0.600000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,FM,5.00,,50W,KSHE (Crestwood),,,,
354,KSHE (Crestw,450.387500,,0.600000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,KSHE (Crestwood),,,,
355,WIL-FM 92.3,947.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,WIL-FM 92.3 - Microwave Link,,,,
356,WIL-FM STL,947.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,WIL-FM 92.3 - Microwave Link (WPVV487e),,,,
357,KMOX News,161.730000,,0.600000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Jetcopter/News Base/Assignment Desk,,,,
358,KMOX RL 4,161.760000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Remote,,,,
359,KMOX RL 2,161.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Jetcopter/Traffic (Helicopter),,,,
360,Y98 Remote 4,450.050000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
361,KMOX 161.64,161.640000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM,,,,
362,KEZK Helo,450.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KEZK-FM 102.5: Helicopter,,,,
363,KMOX RL 3,460.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Link (Heard Rush Limbaugh in downtown STL) (KAL971?),,,,
364,KMOX RL 5,450.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Remote? (heard live on-air; KMOX JetCopter 1) (licenced to KYKY),,,,
365,KMOX RL 1,450.287500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KMOX 1120 AM: Jetcopter/Remote Link (hear basketball game, same as on 161.76?)",,,,
366,KMOX RL 6,949.875000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Satellite Link,,,,
367,KMOX RL 7,950.125000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Satellite Link,,,,
368,KMOX RL 8,450.010000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM: Transmitter Site (Stalling-Madison Co IL),,,,
369,KMOX PB 1,161.730000,,0.600000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM (Always On Air-Pontoon Beach),,,,
370,KMOX PB 2,161.760000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOX 1120 AM (Pontoon Beach),,,,
371,Y98 Remote 2,450.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
372,Y98 Remote 3,450.287500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis) (2/17),,,,
373,Y98 Remote 9,945.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (Aural Studio Link),,,,
374,Entercom Mwav,950.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Microwave Link (w/ WPOR950),,,,
375,Y98 Remote 7,455.287500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
